Doi,Author,Title,PubDate,Journal,Country,ISO_3,YCoordinate,XCoordinate,SamplingStartYear,SamplingEndYear,Species,Pathogen,Species,Strain,ControlStrain,SampleType,Sal_Prevalence,No_sample,No_Isolate,Antimicrobial,AntimicrobialCompound,AntibioticClass,Percent_resistant,Percent_intermediate,Percent_susceptible,Perc_res_inc_intermediate,Perc_res_excl_intermediate,ASTMethod,No_isolates_resistant,No_isolates_intermediate,No_isolates_susceptible,MDR_percentage,Laboratory_guidelines,Conc.ofAMusedforsusceptibilitytest(µg/ µg/ml),SusceptibleBreakpoint,Notes
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Agama,,Cloacal,6.4,35,16,Tetracycline,TET,Tetracycline,,,,,,Disk Diffusion,11,0,5,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Ampicillin,AMP,Penicillin ,,,,,,Disk Diffusion,17,0,0,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Chloromphenicols,CHL,Amphenicols,,,,,,Disk Diffusion,8,0,9,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Ceftazadime,CAZ,3rd generation Cephalosporin,,,,,,Disk Diffusion,17,0,0,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Ciproflaxin,CIP,Fluoroquinolones,,,,,,Disk Diffusion,11,0,6,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Gentamycin,GEN,Aminoglycosides,,,,,,Disk Diffusion,9,0,8,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Cefotaxime,CTX,3rd generation Cephalosporin,,,,,,Disk Diffusion,17,0,0,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Neomycin,NEO,Aminoglycosides,,,,,,Disk Diffusion,5,0,12,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Nalidixic acid,NAL,Fluoroquinolones,,,,,,Disk Diffusion,11,0,6,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Sulfisoxazole,SOX,"Sulfonamide, Trimethoprim and Combinations",,,,,,Disk Diffusion,8,0,9,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Streptomycin,STR,Aminoglycosides,,,,,,Disk Diffusion,11,0,6,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Enterica,,Cloacal,6.4,35,17,Tetracycline,TET,Tetracycline,,,,,,Disk Diffusion,9,0,8,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Ampicillin,AMP,Penicillin ,,,,,,Disk Diffusion,9,0,0,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Chloromphenicols,CHL,Amphenicols,,,,,,Disk Diffusion,5,0,4,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Ceftazadime,CAZ,3rd generation Cephalosporin,,,,,,Disk Diffusion,9,0,0,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Ciproflaxin,CIP,Fluoroquinolones,,,,,,Disk Diffusion,6,0,3,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Gentamycin,GEN,Aminoglycosides,,,,,,Disk Diffusion,5,0,4,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Cefotaxime,CTX,3rd generation Cephalosporin,,,,,,Disk Diffusion,9,0,0,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Neomycin,NEO,Aminoglycosides,,,,,,Disk Diffusion,6,0,3,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Nalidixic acid,NAL,Fluoroquinolones,,,,,,Disk Diffusion,3,0,6,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Sulfisoxazole,SOX,"Sulfonamide, Trimethoprim and Combinations",,,,,,Disk Diffusion,6,0,3,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Streptomycin,STR,Aminoglycosides,,,,,,Disk Diffusion,7,0,2,100,CLSI,,,
10.4102/ojvr.v86i1.1667,Ahmed et al.2019,"Salmonellosis: Serotypes, prevalence and multi-drug resistant profiles of Salmonella enterica in selected poultry farms, Kwara State, North Central  Nigeria.",2019,The Onderstepoort journal of veterinary research,Nigeria,NGA,8.430027,4.455533,2017,2017,Chicken,Salmonella,,Salmonella Typhimirium,,Cloacal,6.4,35,9,Tetracycline,TET,Tetracycline,,,,,,Disk Diffusion,7,0,2,100,CLSI,,,
10.3390/antibiotics10070773,Agbaje et al.2021,"Salmonella Characterization in Poultry Eggs Sold in Farms and Markets in Relation to Handling and Biosecurity Practices in Ogun State, Nigeria.",2021,"Antibiotics (Basel, Switzerland)",Nigeria,NGA,6.496493,5.74877,,,Chicken,Salmonella,,,,Products,14,14,10,Ampicillin,AMP,Penicillin ,,,,,,Disk Diffusion,0,0,10,,CLSI,,,
10.3390/antibiotics10070773,Agbaje et al.2021,"Salmonella Characterization in Poultry Eggs Sold in Farms and Markets in Relation to Handling and Biosecurity Practices in Ogun State, Nigeria.",2021,"Antibiotics (Basel, Switzerland)",Nigeria,NGA,6.496493,5.74877,,,Chicken,Salmonella,,,,Products,14,14,10,Chloromphenicols,CHL,Amphenicols,,,,,,Disk Diffusion,0,0,10,,CLSI,,,
10.3390/antibiotics10070773,Agbaje et al.2021,"Salmonella Characterization in Poultry Eggs Sold in Farms and Markets in Relation to Handling and Biosecurity Practices in Ogun State, Nigeria.",2021,"Antibiotics (Basel, Switzerland)",Nigeria,NGA,6.496493,5.74877,,,Chicken,Salmonella,,,,Products,14,14,10,Ciproflaxin,CIP,Fluoroquinolones,,,,,,Disk Diffusion,5,0,5,,CLSI,,,
10.3390/antibiotics10070773,Agbaje et al.2021,"Salmonella Characterization in Poultry Eggs Sold in Farms and Markets in Relation to Handling and Biosecurity Practices in Ogun State, Nigeria.",2021,"Antibiotics (Basel, Switzerland)",Nigeria,NGA,6.496493,5.74877,,,Chicken,Salmonella,,,,Products,14,14,10,Florfenicol,CFL,1st generation Cephalosporin,,,,,,Disk Diffusion,0,0,10,,CLSI,,,
10.3390/antibiotics10070773,Agbaje et al.2021,"Salmonella Characterization in Poultry Eggs Sold in Farms and Markets in Relation to Handling and Biosecurity Practices in Ogun State, Nigeria.",2021,"Antibiotics (Basel, Switzerland)",Nigeria,NGA,6.496493,5.74877,,,Chicken,Salmonella,,,,Products,14,14,10,Gentamycin,GEN,Aminoglycosides,,,,,,Disk Diffusion,2,0,8,,CLSI,,,
10.3390/antibiotics10070773,Agbaje et al.2021,"Salmonella Characterization in Poultry Eggs Sold in Farms and Markets in Relation to Handling and Biosecurity Practices in Ogun State, Nigeria.",2021,"Antibiotics (Basel, Switzerland)",Nigeria,NGA,6.496493,5.74877,,,Chicken,Salmonella,,,,Products,14,14,10,Kanamycin,KAN,Aminoglycosides,,,,,,Disk Diffusion,0,0,10,,CLSI,,,
10.3390/antibiotics10070773,Agbaje et al.2021,"Salmonella Characterization in Poultry Eggs Sold in Farms and Markets in Relation to Handling and Biosecurity Practices in Ogun State, Nigeria.",2021,"Antibiotics (Basel, Switzerland)",Nigeria,NGA,6.496493,5.74877,,,Chicken,Salmonella,,,,Products,14,14,10,Nalidixic acid,NAL,Fluoroquinolones,,,,,,Disk Diffusion,2,0,8,,CLSI,,,
10.3390/antibiotics10070773,Agbaje et al.2021,"Salmonella Characterization in Poultry Eggs Sold in Farms and Markets in Relation to Handling and Biosecurity Practices in Ogun State, Nigeria.",2021,"Antibiotics (Basel, Switzerland)",Nigeria,NGA,6.496493,5.74877,,,Chicken,Salmonella,,,,Products,14,14,10,Streptomycin,STR,Aminoglycosides,,,,,,Disk Diffusion,2,0,8,,CLSI,,,
10.3390/antibiotics10070773,Agbaje et al.2021,"Salmonella Characterization in Poultry Eggs Sold in Farms and Markets in Relation to Handling and Biosecurity Practices in Ogun State, Nigeria.",2021,"Antibiotics (Basel, Switzerland)",Nigeria,NGA,6.496493,5.74877,,,Chicken,Salmonella,,,,Products,14,14,10,Sulfamethoxazole,SMX,Sulfonamides,,,,,,Disk Diffusion,8,0,2,,CLSI,,,
10.3390/antibiotics10070773,Agbaje et al.2021,"Salmonella Characterization in Poultry Eggs Sold in Farms and Markets in Relation to Handling and Biosecurity Practices in Ogun State, Nigeria.",2021,"Antibiotics (Basel, Switzerland)",Nigeria,NGA,6.496493,5.74877,,,Chicken,Salmonella,,,,Products,14,14,10,Tetracycline,TET,Tetracycline,,,,,,Disk Diffusion,3,0,7,,CLSI,,,
10.3390/antibiotics10070773,Agbaje et al.2021,"Salmonella Characterization in Poultry Eggs Sold in Farms and Markets in Relation to Handling and Biosecurity Practices in Ogun State, Nigeria.",2021,"Antibiotics (Basel, Switzerland)",Nigeria,NGA,6.496493,5.74877,,,Chicken,Salmonella,,,,Products,14,14,10,Trimethoprim,TMP,"Sulfonamide, Trimethoprim and Combinations",,,,,,Disk Diffusion,1,0,9,,CLSI,,,
10.1371/journal.pone.0152130,Afema et al.2016,"Potential Sources and Transmission of Salmonella and Antimicrobial Resistance in Kampala, Uganda.",2016,PloS one,Uganda,UGA,0.334749,32.591754,,,Chicken,Salmonella,,,,Feacal,6.6,,143,Ampicillin,AMP,Penicillin ,99.5,0,0.5,,,Agar Dillution,142,0,1,,CLSI,,,
10.1371/journal.pone.0152130,Afema et al.2016,"Potential Sources and Transmission of Salmonella and Antimicrobial Resistance in Kampala, Uganda.",2016,PloS one,Uganda,UGA,0.334749,32.591754,,,Chicken,Salmonella,,,,Feacal,6.6,,143,Amoxycillin-cluvanic acid,AMC,Penicillin ,99.4,0,0.6,,,Agar Dillution,142,0,1,,CLSI,,,
10.1371/journal.pone.0152130,Afema et al.2016,"Potential Sources and Transmission of Salmonella and Antimicrobial Resistance in Kampala, Uganda.",2016,PloS one,Uganda,UGA,0.334749,32.591754,,,Chicken,Salmonella,,,,Feacal,6.6,,143,Chloromphenicols,CHL,Amphenicols,99.5,0,0.5,,,Agar Dillution,142,0,1,,CLSI,,,
10.1371/journal.pone.0152130,Afema et al.2016,"Potential Sources and Transmission of Salmonella and Antimicrobial Resistance in Kampala, Uganda.",2016,PloS one,Uganda,UGA,0.334749,32.591754,,,Chicken,Salmonella,,,,Feacal,6.6,,143,Kanamycin,KAN,Aminoglycosides,99.5,0,0.5,,,Agar Dillution,142,0,1,,CLSI,,,
10.1371/journal.pone.0152130,Afema et al.2016,"Potential Sources and Transmission of Salmonella and Antimicrobial Resistance in Kampala, Uganda.",2016,PloS one,Uganda,UGA,0.334749,32.591754,,,Chicken,Salmonella,,,,Feacal,6.6,,143,Streptomycin,STR,Aminoglycosides,99.6,0,0.4,,,Agar Dillution,142,0,1,,CLSI,,,
10.1371/journal.pone.0152130,Afema et al.2016,"Potential Sources and Transmission of Salmonella and Antimicrobial Resistance in Kampala, Uganda.",2016,PloS one,Uganda,UGA,0.334749,32.591754,,,Chicken,Salmonella,,,,Feacal,6.6,,143,Sulfisoxazole,SOX,"Sulfonamide, Trimethoprim and Combinations",99.7,0,0.3,,,Agar Dillution,142,0,1,,CLSI,,,
10.1371/journal.pone.0152130,Afema et al.2016,"Potential Sources and Transmission of Salmonella and Antimicrobial Resistance in Kampala, Uganda.",2016,PloS one,Uganda,UGA,0.334749,32.591754,,,Chicken,Salmonella,,,,Feacal,6.6,,143,Cotrimoxazole,COT,Sulfonamides,99.5,0,0.5,,,Agar Dillution,142,0,1,,CLSI,,,
10.1371/journal.pone.0152130,Afema et al.2016,"Potential Sources and Transmission of Salmonella and Antimicrobial Resistance in Kampala, Uganda.",2016,PloS one,Uganda,UGA,0.334749,32.591754,,,Chicken,Salmonella,,,,Feacal,6.6,,143,Tetracycline,TET,Tetracycline,99.6,0,0.4,,,Agar Dillution,142,0,1,,CLSI,,,
10.1371/journal.pone.0152130,Afema et al.2016,"Potential Sources and Transmission of Salmonella and Antimicrobial Resistance in Kampala, Uganda.",2016,PloS one,Uganda,UGA,0.334749,32.591754,,,Chicken,Salmonella,,,,Feacal,6.6,,143,Ciproflaxin,CIP,Fluoroquinolones,96.1,0,3.9,,,Agar Dillution,137,0,6,,CLSI,,,
10.1371/journal.pone.0152130,Afema et al.2016,"Potential Sources and Transmission of Salmonella and Antimicrobial Resistance in Kampala, Uganda.",2016,PloS one,Uganda,UGA,0.334749,32.591754,,,Chicken,Salmonella,,,,Feacal,6.6,,143,Nalidixic acid,NAL,Fluoroquinolones,99.8,0,0.2,,,Agar Dillution,143,0,0,,CLSI,,,
10.1111/jam.13697,Abdeen et al.2018,Antibiogram and genetic diversity of Salmonella enterica with zoonotic potential isolated from morbid native chickens and pigeons in Egypt.,2018,Journal of applied microbiology,Egypt,EGY,30.500772,30.965533,,,Chicken,Salmonella,,,,Feacal,14.3,70,12,Ampicillin,AMP,Penicillin ,,,,,,Disk Diffusion,12,0,0,31.3,CLSI 2014,,,
10.1111/jam.13697,Abdeen et al.2018,Antibiogram and genetic diversity of Salmonella enterica with zoonotic potential isolated from morbid native chickens and pigeons in Egypt.,2018,Journal of applied microbiology,Egypt,EGY,30.500772,30.965533,,,Chicken,Salmonella,,,,Feacal,14.3,70,12,Amoxicillin,AMX,Penicillin ,,,,,,Disk Diffusion,12,0,0,31.3,CLSI 2014,,,
10.1111/jam.13697,Abdeen et al.2018,Antibiogram and genetic diversity of Salmonella enterica with zoonotic potential isolated from morbid native chickens and pigeons in Egypt.,2018,Journal of applied microbiology,Egypt,EGY,30.500772,30.965533,,,Chicken,Salmonella,,,,Feacal,14.3,70,12,Amoxycillin-cluvanic acid,AMC,Penicillin ,,,,,,Disk Diffusion,12,0,0,31.3,CLSI 2014,,,
10.1111/jam.13697,Abdeen et al.2018,Antibiogram and genetic diversity of Salmonella enterica with zoonotic potential isolated from morbid native chickens and pigeons in Egypt.,2018,Journal of applied microbiology,Egypt,EGY,30.500772,30.965533,,,Chicken,Salmonella,,,,Feacal,14.3,70,12,Cefotaxime,CTX,3rd generation Cephalosporin,,,,,,Disk Diffusion,12,0,0,31.3,CLSI 2014,,,
10.1111/jam.13697,Abdeen et al.2018,Antibiogram and genetic diversity of Salmonella enterica with zoonotic potential isolated from morbid native chickens and pigeons in Egypt.,2018,Journal of applied microbiology,Egypt,EGY,30.500772,30.965533,,,Chicken,Salmonella,,,,Feacal,14.3,70,12,Erythromycin,ERY,Macrolides,,,,,,Disk Diffusion,12,0,0,31.3,CLSI 2014,,,
10.1111/jam.13697,Abdeen et al.2018,Antibiogram and genetic diversity of Salmonella enterica with zoonotic potential isolated from morbid native chickens and pigeons in Egypt.,2018,Journal of applied microbiology,Egypt,EGY,30.500772,30.965533,,,Chicken,Salmonella,,,,Feacal,14.3,70,12,Cotrimoxazole,COT,Sulfonamides,,,,,,Disk Diffusion,12,0,0,31.3,CLSI 2014,,,
10.1111/jam.13697,Abdeen et al.2018,Antibiogram and genetic diversity of Salmonella enterica with zoonotic potential isolated from morbid native chickens and pigeons in Egypt.,2018,Journal of applied microbiology,Egypt,EGY,30.500772,30.965533,,,Chicken,Salmonella,,,,Feacal,14.3,70,12,Nalidixic acid,NAL,Fluoroquinolones,,,,,,Disk Diffusion,12,0,0,31.3,CLSI 2014,,,
